"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000140545",-1.47474592554336,8.99025336807163,-13.8121060628001,1.64827877845128e-10,2.07217120566347e-08,"ENSG00000140545","MFGE8"
"ENSG00000076770",4.2213379227691,2.88062497823562,13.8000297220938,1.67065946228362e-10,2.08936849001845e-08,"ENSG00000076770","MBNL3"
"ENSG00000170689",9.01741138238264,-4.20978743693943,13.8227056436232,1.69022344377443e-10,2.09888580358028e-08,"ENSG00000170689","HOXB9"
"ENSG00000179314",-2.44853049581313,5.92879123752735,-13.785262552863,1.69575148215298e-10,2.09888580358028e-08,"ENSG00000179314","WSCD1"
"ENSG00000163817",7.51414403483282,1.0630479919008,13.7923400880628,1.71478562201496e-10,2.11156063363196e-08,"ENSG00000163817","SLC6A20"
"ENSG00000214822",8.76273068270674,0.00407871940215648,13.7891884791242,1.74542109553386e-10,2.1383189462224e-08,"ENSG00000214822","KRT16P3"
"ENSG00000069482",2.63494765219074,6.82844459010666,13.7107442111141,1.83527950217532e-10,2.2369914419408e-08,"ENSG00000069482","GAL"
"ENSG00000107984",8.68834835044929,-1.4811066541162,13.7313779747549,1.8540843177077e-10,2.24849861802006e-08,"ENSG00000107984","DKK1"
"ENSG00000164458",12.3973080229389,-0.0116973008440722,13.7473484104848,1.92807344264553e-10,2.32647736205048e-08,"ENSG00000164458","TBXT"
"ENSG00000187140",-4.25287859798129,3.08991643369142,-13.629958574977,2.00189116723361e-10,2.40347053538068e-08,"ENSG00000187140","FOXD3"
"ENSG00000105329",3.28872732534006,4.73924270876813,13.6162867520285,2.02997372376027e-10,2.42506114701153e-08,"ENSG00000105329","TGFB1"
"ENSG00000183778",-2.8472547733643,5.72001829032419,-13.607301746602,2.04945619865289e-10,2.43621496247788e-08,"ENSG00000183778","B3GALT5"
"ENSG00000173281",2.01257464576509,6.08760257609187,13.5587559171507,2.15890684606933e-10,2.55367838363629e-08,"ENSG00000173281","PPP1R3B"
"ENSG00000162433",-2.40064155907744,7.2742201117073,-13.5363469754896,2.21152023494609e-10,2.60294168684965e-08,"ENSG00000162433","AK4"
"ENSG00000204217",2.36358580327797,5.23228115871255,13.5318520557494,2.22223490673071e-10,2.60294168684965e-08,"ENSG00000204217","BMPR2"
"ENSG00000123473",1.58859455132012,6.15213059897627,13.4974215457753,2.3061559472979e-10,2.68812701973384e-08,"ENSG00000123473","STIL"
"ENSG00000048545",-2.29285558967798,3.7626773289907,-13.4814787478234,2.34614810963152e-10,2.72153180717256e-08,"ENSG00000048545","GUCA1A"
"ENSG00000106003",-2.77867893483907,3.42348666833395,-13.4705111224396,2.37411041171342e-10,2.74072784644532e-08,"ENSG00000106003","LFNG"
"ENSG00000182175",-2.16099658204639,5.16820704033737,-13.4623116718454,2.39519926026169e-10,2.7518432840863e-08,"ENSG00000182175","RGMA"
"ENSG00000138829",2.68473990849353,6.51247557914633,13.4341715282243,2.46920904161972e-10,2.82336416701775e-08,"ENSG00000138829","FBN2"
"ENSG00000163064",9.35220321390252,-3.37564981427026,13.4467035637199,2.53866911994167e-10,2.87838489683806e-08,"ENSG00000163064","EN1"
"ENSG00000164512",8.83738462453615,-3.91390050729135,13.4367421952636,2.5483630837636e-10,2.87838489683806e-08,"ENSG00000164512","ANKRD55"
"ENSG00000117091",10.8601718696219,-2.32841614788792,13.4622410086657,2.5532899509683e-10,2.87838489683806e-08,"ENSG00000117091","CD48"
"ENSG00000283567",-8.23123366276051,-0.956313275712454,-13.4197932097287,2.57601364210379e-10,2.89043175580356e-08,"ENSG00000283567","C19orf85"
"ENSG00000134107",4.04096049840471,2.81015390026944,13.3831172665545,2.61104168299818e-10,2.91610850661174e-08,"ENSG00000134107","BHLHE40"
"ENSG00000102271",-2.41532565060333,4.03438729833666,-13.3681992750297,2.65231334608062e-10,2.94848833639296e-08,"ENSG00000102271","KLHL4"
"ENSG00000116141",1.88352097706751,5.331636256261,13.3089038932418,2.82917811704253e-10,3.13060944453572e-08,"ENSG00000116141","MARK1"
"ENSG00000197467",3.31287497565976,3.08715107671421,13.2859414675126,2.90123857090445e-10,3.19562112681458e-08,"ENSG00000197467","COL13A1"
"ENSG00000128268",2.23290265032105,4.76762828079867,13.2363128634639,3.06286206996204e-10,3.35823945314742e-08,"ENSG00000128268","MGAT3"
"ENSG00000108375",3.60877420883888,2.40020986744495,13.2305851700593,3.08276208584202e-10,3.36469469114721e-08,"ENSG00000108375","RNF43"
"ENSG00000187634",10.1760988646894,1.15508845106723,13.2714349446557,3.10949814223281e-10,3.37851897698164e-08,"ENSG00000187634","SAMD11"
"ENSG00000183722",4.00637594176141,2.59337088775409,13.2020289022734,3.18181404416948e-10,3.44151886615304e-08,"ENSG00000183722","LHFPL6"
"ENSG00000140511",-2.21797605854238,5.48720077735322,-13.1295757421979,3.44428038581977e-10,3.70870227014818e-08,"ENSG00000140511","HAPLN3"
"ENSG00000137962",3.06906703389252,3.265523882255,13.0899885381676,3.59839152021795e-10,3.85734719569078e-08,"ENSG00000137962","ARHGAP29"
"ENSG00000165617",2.52501193458257,4.01543855790423,12.983076139595,4.05163569827873e-10,4.32390561720306e-08,"ENSG00000165617","DACT1"
"ENSG00000171617",2.50775073204209,4.53786363394634,12.9609441425565,4.15282440141387e-10,4.41228404985619e-08,"ENSG00000171617","ENC1"
"ENSG00000112759",-1.76002208114448,7.31580866825737,-12.952298202115,4.19306564174511e-10,4.43541375284509e-08,"ENSG00000112759","SLC29A1"
"ENSG00000139174",-4.45667630126512,4.26493449588169,-12.9454470204368,4.23001518023458e-10,4.45487388192074e-08,"ENSG00000139174","PRICKLE1"
"ENSG00000100292",-2.37726920101805,3.49368298141321,-12.9400512023181,4.25079815159108e-10,4.45721245484738e-08,"ENSG00000100292","HMOX1"
"ENSG00000166482",3.32116697454124,4.0171362771714,12.9225615220542,4.33508785683423e-10,4.52583172253494e-08,"ENSG00000166482","MFAP4"
"ENSG00000174672",-2.29943450657467,4.60574724930156,-12.9028064314242,4.43157696967674e-10,4.60653793055748e-08,"ENSG00000174672","BRSK2"
"ENSG00000125266",1.85432777807601,4.55584738176007,12.8225680307846,4.8492555888504e-10,5.01897953446016e-08,"ENSG00000125266","EFNB2"
"ENSG00000102683",10.6986809196577,-1.7187569196772,12.8008983900808,5.28907737943131e-10,5.45070068819333e-08,"ENSG00000102683","SGCG"
"ENSG00000133083",2.13245595681734,5.35717492295484,12.7086293509276,5.5153677500439e-10,5.64792134381002e-08,"ENSG00000133083","DCLK1"
"ENSG00000116991",1.99188312429279,5.54403390878429,12.7066926747066,5.52749256952922e-10,5.64792134381002e-08,"ENSG00000116991","SIPA1L2"
"ENSG00000173706",2.54255257601486,4.72472832529111,12.676291060934,5.72160073466389e-10,5.82148630681141e-08,"ENSG00000173706","HEG1"
"ENSG00000184500",3.06923164609326,2.68684913920841,12.5936562562324,6.28671169802535e-10,6.36947347227784e-08,"ENSG00000184500","PROS1"
"ENSG00000181408",2.6422602167128,2.88096128882752,12.5788386734473,6.39388147341956e-10,6.45083537561976e-08,"ENSG00000181408","UTS2R"
"ENSG00000102034",3.56000980878673,2.38161481218326,12.5555292874852,6.56791154616312e-10,6.59869004378531e-08,"ENSG00000102034","ELF4"
"ENSG00000268869",2.31475580323257,3.58298861386755,12.5324012810627,6.74312679695337e-10,6.74649836035185e-08,"ENSG00000268869","ESPNP"
"ENSG00000180730",-2.99792184313094,2.99535171292313,-12.5110420539344,6.91071262503728e-10,6.88547848765125e-08,"ENSG00000180730","SHISA2"
"ENSG00000113722",9.3363422754954,-2.51096207242575,12.5293497608653,7.05907408169469e-10,7.00423499378731e-08,"ENSG00000113722","CDX1"
"ENSG00000134363",2.81967606452773,3.8516493798121,12.4839591710016,7.1291777342407e-10,7.04468377590895e-08,"ENSG00000134363","FST"
"ENSG00000239405",7.09612403799717,-4.74603980054448,12.468168135783,7.37306392916315e-10,7.25582012569941e-08,"ENSG00000239405","TMED10P2"
"ENSG00000152315",6.49055926571245,-0.0523075849252072,12.4487707423768,7.50156973856788e-10,7.35215071683641e-08,"ENSG00000152315","KCNK13"
"ENSG00000176387",-1.96855460037799,4.70943869680501,-12.4239492801833,7.63985508406014e-10,7.45724391375821e-08,"ENSG00000176387","HSD11B2"
"ENSG00000187556",9.85716697059701,-3.81673175439685,12.3954324533065,8.30195418291709e-10,8.07070946721479e-08,"ENSG00000187556","NANOS3"
"ENSG00000101463",2.51341079403578,2.93249662772835,12.3371164517396,8.44858804165307e-10,8.18014097000699e-08,"ENSG00000101463","SYNDIG1"
"ENSG00000118777",3.71574851543799,2.23039601168636,12.3163766055363,8.65718850202518e-10,8.34845021327826e-08,"ENSG00000118777","ABCG2"
"ENSG00000184524",-6.18903742471678,0.504622593087911,-12.2989294544496,8.90624036460149e-10,8.55426574539244e-08,"ENSG00000184524","CEND1"
"ENSG00000163735",-3.78713154269711,2.98357185736654,-12.2780224337983,9.05332034201696e-10,8.66088956384507e-08,"ENSG00000163735","CXCL5"
"ENSG00000100906",1.8411413781615,5.14208349980292,12.2526427305011,9.32260119941749e-10,8.88310714287352e-08,"ENSG00000100906","NFKBIA"
"ENSG00000204347",-5.03239730808472,1.90681176786213,-12.2369711525672,9.52015537270036e-10,9.00258756658066e-08,"ENSG00000204347","BTBD17"
"ENSG00000131203",-4.95892434166919,3.18201010572295,-12.2365186155444,9.52297701945481e-10,9.00258756658066e-08,"ENSG00000131203","IDO1"
"ENSG00000217236",8.30451353536335,-4.18898779449559,12.2400386203212,9.73810133870968e-10,9.16985448412145e-08,"ENSG00000217236","SP9"
"ENSG00000159388",3.51508391000751,3.23443983758676,12.2049609858883,9.85938353972697e-10,9.2111395815185e-08,"ENSG00000159388","BTG2"
"ENSG00000070193",9.1625536560161,-3.20156327578563,12.2361276292566,9.89490948215487e-10,9.2111395815185e-08,"ENSG00000070193","FGF10"
"ENSG00000130558",-2.48984847992012,4.84974387393242,-12.2015710152705,9.89702653686395e-10,9.2111395815185e-08,"ENSG00000130558","OLFM1"
"ENSG00000075388",7.22667804496823,1.50433064546497,12.1834580485922,1.02821400848557e-09,9.53261574199058e-08,"ENSG00000075388","FGF4"
"ENSG00000108001",6.12690388196016,-0.414697516700959,12.1401396656368,1.07231336325864e-09,9.87930616816182e-08,"ENSG00000108001","EBF3"
"ENSG00000168421",-4.70758204991586,1.5380999061073,-12.1336258047668,1.07383762697411e-09,9.87930616816182e-08,"ENSG00000168421","RHOH"
"ENSG00000102755",-2.16928245218922,6.26413787335765,-12.12407629694,1.08411438842440e-09,9.93578423467426e-08,"ENSG00000102755","FLT1"
"ENSG00000106952",9.50040483029257,-3.81242402078789,12.1547996718793,1.09398703420223e-09,9.9881432187315e-08,"ENSG00000106952","TNFSF8"
"ENSG00000198797",-8.45164002494055,-1.64483709440406,-12.0813446545989,1.17601153480798e-09,1.06963594597762e-07,"ENSG00000198797","BRINP2"
"ENSG00000157554",-5.14323338009138,1.24986858787958,-12.0143392312555,1.23821823514961e-09,1.12196589669481e-07,"ENSG00000157554","ERG"
"ENSG00000006283",2.65794725645866,3.59874699867927,11.9958060944174,1.261927159134e-09,1.13915018590698e-07,"ENSG00000006283","CACNA1G"
"ENSG00000227300",10.0902189303728,-2.77938465440016,12.0337580517915,1.27367463706413e-09,1.14544851629902e-07,"ENSG00000227300","KRT16P2"
"ENSG00000170775",2.68455004867062,3.88911697021553,11.9574888650308,1.32083613928444e-09,1.1834297528544e-07,"ENSG00000170775","GPR37"
"ENSG00000104081",2.04675218840037,5.52927580892625,11.9117983802617,1.3948902178454e-09,1.24513397438304e-07,"ENSG00000104081","BMF"
"ENSG00000273604",2.42681478060072,2.84177808559961,11.9083764327437,1.40061379085977e-09,1.24561253133796e-07,"ENSG00000273604","EPOP"
"ENSG00000124126",1.75153211014694,6.13599544280278,11.8669594696908,1.47185461150518e-09,1.30413922256319e-07,"ENSG00000124126","PREX1"
"ENSG00000154342",7.48641750131089,-3.89879466908425,11.8501210363599,1.5320246215843e-09,1.35246232402508e-07,"ENSG00000154342","WNT3A"
"ENSG00000138061",6.81527145290935,2.77018009563687,11.8358850664436,1.548408152576e-09,1.36191855529871e-07,"ENSG00000138061","CYP1B1"
"ENSG00000112782",7.32280499778771,-0.840125931707274,11.8292625826685,1.56828488810433e-09,1.37436703405698e-07,"ENSG00000112782","CLIC5"
"ENSG00000186832",10.0244410066664,-2.16048148091995,11.8362769305948,1.61138290251385e-09,1.40700095473319e-07,"ENSG00000186832","KRT16"
"ENSG00000006016",4.6051158633311,3.59370407406302,11.7759889058114,1.64463940353414e-09,1.42712467332058e-07,"ENSG00000006016","CRLF1"
"ENSG00000125637",3.58668181805373,3.07588690550261,11.7740529600483,1.64631656883975e-09,1.42712467332058e-07,"ENSG00000125637","PSD4"
"ENSG00000170955",-2.6414748999151,3.73487776323955,-11.7298205310651,1.73641202410272e-09,1.49981027060268e-07,"ENSG00000170955","CAVIN3"
"ENSG00000152256",2.91605642506259,5.58641167422774,11.7196585922186,1.75794966514427e-09,1.51297087309836e-07,"ENSG00000152256","PDK1"
"ENSG00000149922",2.13548334992816,2.61883678165126,11.7078121200013,1.78333639184511e-09,1.52933833717803e-07,"ENSG00000149922","TBX6"
"ENSG00000165556",12.1511063295985,-1.87096114027117,11.7454102696176,1.861975165725e-09,1.59109422346579e-07,"ENSG00000165556","CDX2"
"ENSG00000127863",5.1121661420739,0.988970306875652,11.6710188939611,1.87046501702471e-09,1.59268106343253e-07,"ENSG00000127863","TNFRSF19"
"ENSG00000164687",1.50028636488785,7.26034139665758,11.6610643955349,1.88753732189868e-09,1.6015387340435e-07,"ENSG00000164687","FABP5"
"ENSG00000070031",3.58631136777463,0.63759326432995,11.6313276686888,1.95756748248635e-09,1.65510952075571e-07,"ENSG00000070031","SCT"
"ENSG00000100767",-3.79930373331658,3.01176190705824,-11.6167008347759,1.99309105417166e-09,1.67923166290421e-07,"ENSG00000100767","PAPLN"
"ENSG00000082512",1.94149032503936,5.1185333472698,11.5946406913307,2.04680058941993e-09,1.71845369766263e-07,"ENSG00000082512","TRAF5"
"ENSG00000166025",1.60428627633252,7.20404553268504,11.5734559895832,2.10053362624894e-09,1.75742207085329e-07,"ENSG00000166025","AMOTL1"
"ENSG00000163565",3.49357637894805,2.33946455046094,11.5598369468068,2.1362181844214e-09,1.78107191126134e-07,"ENSG00000163565","IFI16"
"ENSG00000136881",5.84489878419235,0.822303917321938,11.513134552083,2.27662718976145e-09,1.88737929018423e-07,"ENSG00000136881","BAAT"
"ENSG00000183779",3.45878955581433,1.26125041280335,11.5069594190172,2.27944358717902e-09,1.88737929018423e-07,"ENSG00000183779","ZNF703"
"ENSG00000006377",10.7762136850267,-2.0939927614023,11.5565456519293,2.29149794174692e-09,1.89084015729303e-07,"ENSG00000006377","DLX6"
"ENSG00000005513",-2.41827358497395,3.32480862999174,-11.4966570050559,2.30817144497458e-09,1.89807577865512e-07,"ENSG00000005513","SOX8"
"ENSG00000055732",3.96279933898857,1.54490410356483,11.4748443187566,2.37222012941185e-09,1.94408702209684e-07,"ENSG00000055732","MCOLN3"
"ENSG00000061337",-2.7032173214822,3.39843921363522,-11.4661847970066,2.39648779489753e-09,1.95729472554692e-07,"ENSG00000061337","LZTS1"
"ENSG00000155886",-6.52384853165714,1.30878617695611,-11.4543318503463,2.45921225373389e-09,2.00171541141214e-07,"ENSG00000155886","SLC24A2"
"ENSG00000198768",-3.31815910995188,1.38041660790328,-11.407619366716,2.57660428304125e-09,2.09018317717522e-07,"ENSG00000198768","APCDD1L"
"ENSG00000101204",-6.70390294833014,0.802147149272211,-11.4112792996488,2.59757002376929e-09,2.1000960070959e-07,"ENSG00000101204","CHRNA4"
"ENSG00000179761",-2.49012544428621,4.78108348651382,-11.3967797911502,2.61117833754607e-09,2.10401390070994e-07,"ENSG00000179761","PIPOX"
"ENSG00000179796",3.11753617181851,2.17573166306459,11.3581202956132,2.73963990830229e-09,2.20014158789815e-07,"ENSG00000179796","LRRC3B"
"ENSG00000026559",1.90393448149932,5.59787862086292,11.3407607775097,2.79926804301855e-09,2.24053414163205e-07,"ENSG00000026559","KCNG1"
"ENSG00000148704",6.88908858538501,-4.95238776412116,11.3172909358364,2.92422596281913e-09,2.3327745454888e-07,"ENSG00000148704","VAX1"
"ENSG00000115844",9.27865423769886,-2.16158958497568,11.300341967494,3.07492597556138e-09,2.44487160679404e-07,"ENSG00000115844","DLX2"
"ENSG00000133937",8.77096162491819,-2.37161543621571,11.2865813656527,3.10575783203984e-09,2.46123620669771e-07,"ENSG00000133937","GSC"
"ENSG00000112562",2.35405411145449,2.55566636123631,11.2516272243738,3.12865318607751e-09,2.47122435210833e-07,"ENSG00000112562","SMOC2"
"ENSG00000139318",-2.02326244377041,6.07923653916113,-11.217773754612,3.26426787633446e-09,2.56988853267355e-07,"ENSG00000139318","DUSP6"
"ENSG00000145864",6.85994802486116,0.694276599946567,11.2198478445249,3.30256354533072e-09,2.5915410408654e-07,"ENSG00000145864","GABRB2"
"ENSG00000271824",7.19350564376672,-0.908765237475747,11.2116024349347,3.34761820792432e-09,2.61833903611332e-07,"ENSG00000271824","SMIM32"
"ENSG00000178996",1.7362962281222,5.30553016437537,11.1915576605105,3.37355151384809e-09,2.63005581008183e-07,"ENSG00000178996","SNX18"
"ENSG00000123572",2.72272868521398,2.53155285986893,11.1708171426638,3.46278344900563e-09,2.69088531318845e-07,"ENSG00000123572","NRK"
"ENSG00000159251",2.33220113414631,5.35456993960444,11.1430416619166,3.5861184197621e-09,2.77665972344021e-07,"ENSG00000159251","ACTC1"
"ENSG00000147041",3.84085008946346,1.18862991403878,11.1411159829901,3.59629007991799e-09,2.77665972344021e-07,"ENSG00000147041","SYTL5"
"ENSG00000110931",1.79721827941133,6.45007900875905,11.1193931099871,3.69481117665127e-09,2.84358352479969e-07,"ENSG00000110931","CAMKK2"
"ENSG00000120693",4.46250371836206,2.05835432086104,11.1036757074818,3.77385028093295e-09,2.8951339599285e-07,"ENSG00000120693","SMAD9"
"ENSG00000007384",1.87994501644976,5.58741104391923,11.0745230803032,3.910726182964e-09,2.99058462118891e-07,"ENSG00000007384","RHBDF1"
"ENSG00000171823",2.3555824023614,3.58935963321422,11.0532104190413,4.01791889518522e-09,3.06280217495834e-07,"ENSG00000171823","FBXL14"
"ENSG00000157150",-3.07233192498769,2.10884632568503,-11.0218911802021,4.18128780867196e-09,3.17724945765288e-07,"ENSG00000157150","TIMP4"
"ENSG00000187479",5.40961063498828,0.346257334417901,11.0193011416146,4.21346972345631e-09,3.19160362774867e-07,"ENSG00000187479","C11orf96"
"ENSG00000067177",1.92072970929534,4.89605536725888,11.0018090006319,4.28939352304359e-09,3.23889676966424e-07,"ENSG00000067177","PHKA1"
"ENSG00000142627",1.92837509527081,5.72494491993066,10.9927289117445,4.33933073882963e-09,3.26633259250085e-07,"ENSG00000142627","EPHA2"
"ENSG00000162975",-5.15318910318275,-0.0675060626137504,-10.9621070981218,4.52742336838693e-09,3.39726531005334e-07,"ENSG00000162975","KCNF1"
"ENSG00000260916",2.09286633665158,4.38312300852559,10.9524182639538,4.56855329291745e-09,3.41744865014124e-07,"ENSG00000260916","CCPG1"
"ENSG00000142173",1.43706638628188,7.78907284105205,10.9430840475603,4.6234319035572e-09,3.4477592195098e-07,"ENSG00000142173","COL6A2"
"ENSG00000128052",1.99624796892951,6.8668651926869,10.9081355176865,4.83517001810828e-09,3.59449233668161e-07,"ENSG00000128052","KDR"
"ENSG00000117154",-2.68712380970674,3.76199579075617,-10.9029330519946,4.86760007844932e-09,3.60743250258411e-07,"ENSG00000117154","IGSF21"
"ENSG00000148677",10.394694797716,0.404390002596098,10.9458503185376,4.90034066558569e-09,3.62052246344749e-07,"ENSG00000148677","ANKRD1"
"ENSG00000182580",4.79091765360128,1.16244536585963,10.8960577095338,4.92118191309859e-09,3.62476748764795e-07,"ENSG00000182580","EPHB3"
"ENSG00000197565",1.64076049970333,5.57707511247078,10.8447069947523,5.24603730751371e-09,3.85222776232475e-07,"ENSG00000197565","COL4A6"
"ENSG00000090530",2.62323236580151,6.13038307988572,10.8260162336507,5.37405865841945e-09,3.93420416176731e-07,"ENSG00000090530","P3H2"
