"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000107731",1.29460059618593,6.71317894009059,4.99682623132313,6.92641391272456e-05,0.00177689156914895,"ENSG00000107731","UNC5B"
"ENSG00000231812",-4.43824533150045,-4.02270609595202,-4.99781989576077,6.94901358437143e-05,0.00178078670424682,"ENSG00000231812","SNRPCP9"
"ENSG00000123454",-5.48951527043547,-2.78902445021154,-4.99996569710194,6.9946824937997e-05,0.00179057906227205,"ENSG00000123454","DBH"
"ENSG00000055118",-1.63674558572716,3.56676856066052,-4.98638797908692,7.07228870013634e-05,0.0018085175321371,"ENSG00000055118","KCNH2"
"ENSG00000155897",-2.54349250917895,0.469623149500109,-4.98075886925724,7.1525129724693e-05,0.00182708661164822,"ENSG00000155897","ADCY8"
"ENSG00000196872",2.61543538074918,-0.43424249026877,4.97787928425366,7.19389406113562e-05,0.00183570440165769,"ENSG00000196872","CRACDL"
"ENSG00000164128",-1.93473162759169,3.2460312858276,-4.97027575989098,7.30369351156378e-05,0.00186174404033619,"ENSG00000164128","NPY1R"
"ENSG00000148408",-1.44044435340834,4.29109940440366,-4.96280838950209,7.41356398198515e-05,0.00188774653590061,"ENSG00000148408","CACNA1B"
"ENSG00000113070",-1.83150764229843,1.17425875777355,-4.95057657778267,7.59722797507302e-05,0.0019324643870493,"ENSG00000113070","HBEGF"
"ENSG00000108387",-1.6807315384231,2.4633844053879,-4.94812305093609,7.63462735204446e-05,0.00193992245478615,"ENSG00000108387","SEPTIN4"
"ENSG00000166152",4.16726424317115,-5.76061122259717,4.94385630132585,7.728201075767e-05,0.00196162330054246,"ENSG00000166152","C16orf78"
"ENSG00000165186",2.54763461757713,2.88810878953621,4.93935301603264,7.77015399465579e-05,0.00197018941625845,"ENSG00000165186","PTCHD1"
"ENSG00000104879",3.83104127719455,-2.48712041876348,4.93841906437771,7.8003416695948e-05,0.00197575742795686,"ENSG00000104879","CKM"
"ENSG00000100385",-1.78646206701418,1.98830689057909,-4.93289424828052,7.87104032284176e-05,0.00199156396451081,"ENSG00000100385","IL2RB"
"ENSG00000092051",-1.31628341729889,6.37089576456386,-4.92637154871603,7.97458865281341e-05,0.00201564023927743,"ENSG00000092051","JPH4"
"ENSG00000179603",2.12942014116507,2.64788591511543,4.92486040053705,7.99879720409902e-05,0.00201963321203812,"ENSG00000179603","GRM8"
"ENSG00000169760",-1.8070828438189,2.79194601649103,-4.92182685966284,8.04756393934193e-05,0.00202981203058276,"ENSG00000169760","NLGN1"
"ENSG00000166166",-1.34984805410404,4.49381417621322,-4.91059220109492,8.23092014136341e-05,0.0020728745951088,"ENSG00000166166","TRMT61A"
"ENSG00000074317",-1.92248814193219,2.59193727246184,-4.91025292756114,8.23652649624991e-05,0.0020728745951088,"ENSG00000074317","SNCB"
"ENSG00000119669",1.2667667038672,7.10486330557535,4.90978905272396,8.24419139733841e-05,0.0020728745951088,"ENSG00000119669","IRF2BPL"
"ENSG00000284233",5.41913454465339,-3.47309069706702,4.9136698742259,8.31028658770085e-05,0.00208730754753005,"ENSG00000284233",NA
"ENSG00000163541",1.35262364112773,5.76639439751573,4.90150344066755,8.38239383388024e-05,0.00210321881650086,"ENSG00000163541","SUCLG1"
"ENSG00000087495",-2.76052634902263,-0.501183412247567,-4.89844492825391,8.43487261242624e-05,0.00211417704769915,"ENSG00000087495","PHACTR3"
"ENSG00000284617",4.7072339496175,-3.56519275193215,4.90036231547894,8.46714873461981e-05,0.00212005396679552,"ENSG00000284617",NA
"ENSG00000144642",2.18081511485076,1.67039436397263,4.88521198831871,8.66115142444736e-05,0.0021663705000399,"ENSG00000144642","RBMS3"
"ENSG00000164604",4.30512216349528,-1.52530801625105,4.88503620233322,8.70445359661022e-05,0.00217493589762544,"ENSG00000164604","GPR85"
"ENSG00000186766",-3.50602825104709,-1.81328393834309,-4.87525483077789,8.84563858083593e-05,0.00220791552601905,"ENSG00000186766","FOXI2"
"ENSG00000180287",-2.38875719967893,1.54050007405133,-4.87277765667912,8.88039164387183e-05,0.00221428830895795,"ENSG00000180287","PLD5"
"ENSG00000164741",2.95360954512946,2.15317166984049,4.87143078860697,8.90628313637518e-05,0.00221844056712283,"ENSG00000164741","DLC1"
"ENSG00000172367",5.55588134559754,-4.88829151087729,4.86729381840814,9.14229476701667e-05,0.0022748682066902,"ENSG00000172367","PDZD3"
"ENSG00000112541",2.56764391132383,1.2898105880637,4.84667198786097,9.35944784861042e-05,0.00232245977246203,"ENSG00000112541","PDE10A"
"ENSG00000175161",-1.98066487050299,2.68398825153765,-4.84607605518728,9.37027444408182e-05,0.00232245977246203,"ENSG00000175161","CADM2"
"ENSG00000157601",-1.56425438342068,3.14494421397863,-4.84602039537454,9.37131799124286e-05,0.00232245977246203,"ENSG00000157601","MX1"
"ENSG00000236032",4.77665220299388,-2.44529419181788,4.85026985727247,9.3722452087111e-05,0.00232245977246203,"ENSG00000236032","OR5H14"
"ENSG00000169550",4.71514295666605,-5.52871722753979,4.84746646671587,9.41982239483711e-05,0.00233184304479205,"ENSG00000169550","MUC15"
"ENSG00000176928",-2.25889511995939,-0.366087827752102,-4.83578619770836,9.56651021938215e-05,0.00236571620378789,"ENSG00000176928","GCNT4"
"ENSG00000010282",-4.10431710295219,-4.17019947733507,-4.83543543443524,9.60695082701357e-05,0.00237327266726594,"ENSG00000010282","HHATL"
"ENSG00000198838",5.11646901428896,1.29100827108767,4.82869999198188,9.82598217618463e-05,0.0024248867832944,"ENSG00000198838","RYR3"
"ENSG00000156140",1.53326937943738,3.14466155617204,4.82055771394929,9.86453954696103e-05,0.00243146763545929,"ENSG00000156140","ADAMTS3"
"ENSG00000071282",-1.73058312231077,3.15724297189462,-4.82013743159887,9.87290081864406e-05,0.00243146763545929,"ENSG00000071282","LMCD1"
"ENSG00000172508",2.34751029993215,1.77572661647983,4.81419179504013,9.99209532070884e-05,0.00245830115615636,"ENSG00000172508","CARNS1"
"ENSG00000159388",1.61015766718415,3.23443983758676,4.81089817156373,0.000100585527557702,0.00247211841117251,"ENSG00000159388","BTG2"
"ENSG00000170004",1.55654364135643,6.30435632289503,4.80817825473732,0.000101138862455956,0.00248135537800017,"ENSG00000170004","CHD3"
"ENSG00000142185",2.78665480535917,-0.166626683949036,4.8080962439833,0.000101168037442202,0.00248135537800017,"ENSG00000142185","TRPM2"
"ENSG00000225883",6.13618697126847,-3.77035248582845,4.81560369177347,0.00010246735573318,0.00251065933251542,"ENSG00000225883","BMS1P11"
"ENSG00000129521",1.41868640326543,4.62894775661768,4.79890287776128,0.000103049436202625,0.00252234766778536,"ENSG00000129521","EGLN3"
"ENSG00000131398",1.48360712709633,4.90928598778908,4.79661527883006,0.000103526312790848,0.00253143973801816,"ENSG00000131398","KCNC3"
"ENSG00000185090",1.52577964886578,3.99492048612794,4.79109425632002,0.000104686585477419,0.00255720680618901,"ENSG00000185090","MANEAL"
"ENSG00000104381",-1.63862933471963,4.65057231919231,-4.79009682395073,0.000104897621018372,0.00255975780070443,"ENSG00000104381","GDAP1"
"ENSG00000138798",1.97086553081598,2.16397145059501,4.78850508665636,0.000105235370968595,0.0025653926169522,"ENSG00000138798","EGF"
"ENSG00000136999",-3.14108197063477,-0.877874384709166,-4.76826056348067,0.000109677054308068,0.00266883315103284,"ENSG00000136999","CCN3"
"ENSG00000231069",4.81467955668545,-5.70004916981709,4.77259779441715,0.000109700912879786,0.00266883315103284,"ENSG00000231069",NA
"ENSG00000145920",-4.19565440946622,-0.743508098593233,-4.768561601739,0.000110026811857919,0.00267405243555906,"ENSG00000145920","CPLX2"
"ENSG00000161103",5.38735254214056,-2.0757703429449,4.77318617199797,0.00011034225647205,0.00267900734318187,"ENSG00000161103",NA
"ENSG00000158485",4.36817871133669,-5.9719630455908,4.76648779089909,0.00011062286342841,0.00268310726933635,"ENSG00000158485","CD1B"
"ENSG00000178718",-1.41928820715422,4.44411956149948,-4.76179880124073,0.000111070305479797,0.00269124134730665,"ENSG00000178718","RPP25"
"ENSG00000151151",1.37590735711143,3.71879100039543,4.75985403643665,0.000111507968749258,0.00269912232420078,"ENSG00000151151","IPMK"
"ENSG00000150893",1.63612591942612,6.02878868095596,4.75305696288235,0.000113051574659143,0.00273373052438604,"ENSG00000150893","FREM2"
"ENSG00000206579",3.36206688380429,0.905925025912136,4.75144109441655,0.000113515495544301,0.00274218720222309,"ENSG00000206579","XKR4"
"ENSG00000173452",-3.53623238561883,-2.44364888245405,-4.74744162367043,0.00011448764264768,0.00276289173392572,"ENSG00000173452","TMEM196"
"ENSG00000153902",-2.41955019553336,2.04876464933688,-4.74514994779912,0.000114877357143724,0.00276951315234447,"ENSG00000153902","LGI4"
"ENSG00000124479",-4.20470386547137,-5.06604086365229,-4.74280979073094,0.000115924797879719,0.00279196213308708,"ENSG00000124479","NDP"
"ENSG00000154065",-2.53963809174823,0.618974430437128,-4.73367687543095,0.0001175792063444,0.00282896984242659,"ENSG00000154065","ANKRD29"
"ENSG00000213366",1.32545108528978,4.9997949877111,4.7286458491364,0.000118778331218105,0.00285496024945861,"ENSG00000213366","GSTM2"
"ENSG00000155849",1.5338034007612,4.32649535511972,4.72771884364149,0.000119001575638221,0.00285746583422496,"ENSG00000155849","ELMO1"
"ENSG00000275325",4.01757897267551,-1.06626790614132,4.72806337752783,0.000119308070977603,0.00286196343687732,"ENSG00000275325","PDCD6IPP1"
"ENSG00000100292",-1.52823503712111,3.49368298141321,-4.71997040320753,0.000120884486585287,0.00289688452284023,"ENSG00000100292","HMOX1"
"ENSG00000204385",6.272183952879,-0.27854396540245,4.73290132461003,0.000121542770877866,0.00290975574707809,"ENSG00000204385","SLC44A4"
"ENSG00000198680",1.4726322474776,3.19568190339493,4.71290973074478,0.000122626859836931,0.00293278501833106,"ENSG00000198680","TUSC1"
"ENSG00000198873",1.56430206060999,2.18919505918567,4.71131075593193,0.00012302500412359,0.00293848621772155,"ENSG00000198873","GRK5"
"ENSG00000268903",1.69117818911481,4.06753189069011,4.7107817847335,0.000123157011431099,0.00293848621772155,"ENSG00000268903",NA
"ENSG00000163734",-2.49613438655794,0.993398304408612,-4.71049711325765,0.000123232368034549,0.00293848621772155,"ENSG00000163734","CXCL3"
"ENSG00000223703",-2.63621876788877,-1.18723181446309,-4.69420647020085,0.000127376782665114,0.00303429692991539,"ENSG00000223703",NA
"ENSG00000151952",-1.63512407550479,3.15375026711508,-4.68682766382478,0.000129289475313164,0.00307680761270535,"ENSG00000151952","TMEM132D"
"ENSG00000075035",2.0139823926448,1.93060504430232,4.67643597694129,0.000132046480813563,0.00313930702702502,"ENSG00000075035","WSCD2"
"ENSG00000134291",-1.4398231592927,4.83026742592425,-4.67244611650761,0.000133120754938181,0.00316171668405104,"ENSG00000134291","TMEM106C"
"ENSG00000183463",4.81550959108148,-6.14565349182769,4.67026454974259,0.000135055637916927,0.00320450195421073,"ENSG00000183463","URAD"
"ENSG00000144278",1.54078184884124,4.12017402240403,4.66474597938611,0.000135219707557449,0.00320522765831142,"ENSG00000144278","GALNT13"
"ENSG00000159307",-2.22724229595466,3.76911919059687,-4.66252419841083,0.000135832537801396,0.00321657879456324,"ENSG00000159307","SCUBE1"
"ENSG00000224205",5.05897955123321,-4.39391775190554,4.66738079632611,0.000136241567243156,0.00322308621935237,"ENSG00000224205",NA
"ENSG00000106772",-2.07312031972308,4.08830776130729,-4.65981735919174,0.000136581219540679,0.00322794118465628,"ENSG00000106772","PRUNE2"
"ENSG00000133106",2.3952647504606,1.22658496251799,4.64242578782486,0.000141500467970494,0.00334091370394051,"ENSG00000133106","EPSTI1"
"ENSG00000100100",2.06437990502044,1.29638740064049,4.64134652617619,0.000141808792277498,0.0033449044402429,"ENSG00000100100","PIK3IP1"
"ENSG00000180901",1.26396401361196,6.31022182350785,4.63913315896904,0.000142448549032821,0.00335669731047702,"ENSG00000180901","KCTD2"
"ENSG00000179799",5.17802610558724,-4.69593655303563,4.64110068496916,0.000143971182064515,0.00338925100365994,"ENSG00000179799","OR7E22P"
"ENSG00000262179",-1.97171122121778,1.07213879800537,-4.6332068468701,0.000144176933580227,0.00339077035174184,"ENSG00000262179","MYMX"
"ENSG00000179776",-4.98365824460698,-2.97294807668857,-4.62665078181317,0.000147912053197556,0.00347520960996058,"ENSG00000179776","CDH5"
"ENSG00000167874",-2.56397482597984,-1.09109265262181,-4.61943705450701,0.000148283777470413,0.00348053769757531,"ENSG00000167874","TMEM88"
"ENSG00000179673",-2.57574737193276,0.289467506028812,-4.60639827634594,0.000152275973128294,0.00357075260425449,"ENSG00000179673","RPRML"
"ENSG00000247746",1.62833182075432,4.02539639626353,4.60327335824938,0.000153240039282924,0.00358512323680772,"ENSG00000247746","USP51"
"ENSG00000178882",1.66343615725039,3.38208704326755,4.60318459033023,0.000153267767361884,0.00358512323680772,"ENSG00000178882","RFLNA"
"ENSG00000179292",-2.46360349885095,0.851066769461569,-4.60297964783788,0.000153336730143325,0.00358512323680772,"ENSG00000179292","TMEM151A"
"ENSG00000205822",2.69647125031035,-0.901088183404346,4.60005442725663,0.000154264395100909,0.00360330413926365,"ENSG00000205822","TPTE2P6"
"ENSG00000238137",4.49047687079046,-5.63819193115711,4.60207002048204,0.000154709846885786,0.00360996244125995,"ENSG00000238137","ARPC3P2"
"ENSG00000215397",-5.05976738838725,-2.54214490037171,-4.60469706884171,0.000154850129705887,0.00360996244125995,"ENSG00000215397","SCRT2"
"ENSG00000138772",1.50833216213075,3.90488291354903,4.58306984556393,0.000159684985052484,0.00371906485070828,"ENSG00000138772","ANXA3"
"ENSG00000006459",2.3531399747908,4.66750366432379,4.57708574504386,0.000161649461813857,0.00376116945452939,"ENSG00000006459","KDM7A"
"ENSG00000187164",1.3002253279934,5.425979000018,4.57317663234889,0.000162941432482933,0.00378756019049388,"ENSG00000187164","SHTN1"
"ENSG00000008056",-1.55717303796242,4.36475270067358,-4.57060056033065,0.00016380046622038,0.00380384602986824,"ENSG00000008056","SYN1"
"ENSG00000124302",-1.52524492112617,3.24002185958475,-4.56985946721192,0.00016404845270243,0.00380592410269637,"ENSG00000124302","CHST8"
"ENSG00000204936",-1.85485403201946,1.94471562099572,-4.56841997569151,0.000164531275371845,0.0038134411044679,"ENSG00000204936","CD177"
"ENSG00000183148",6.86578439231134,-2.72826009317062,4.58918475910543,0.000165187379505452,0.00382174281109479,"ENSG00000183148","ANKRD20A2P"
"ENSG00000136267",-2.98043021564351,-0.584951562297203,-4.56656286639811,0.000165207772693503,0.00382174281109479,"ENSG00000136267","DGKB"
"ENSG00000266964",-2.33466620283347,0.86277097036773,-4.56380180330794,0.000166092529973758,0.00383851186692001,"ENSG00000266964","FXYD1"
"ENSG00000076554",1.35364697515991,5.49343903063207,4.56218818075445,0.000166638112459912,0.00384741765037252,"ENSG00000076554","TPD52"
"ENSG00000183114",1.80674167353143,1.67805545766305,4.55356723209263,0.000169598323620307,0.00391200283071164,"ENSG00000183114","FAM43B"
"ENSG00000162595",5.31495905099488,-4.66319734860237,4.55632219644067,0.000171594050789542,0.00395423833738818,"ENSG00000162595","DIRAS3"
"ENSG00000112406",1.59973528268048,3.29329071990531,4.54066971797447,0.000174127689212863,0.00400877667629843,"ENSG00000112406","HECA"
"ENSG00000128829",-1.19552273373266,7.22477834123295,-4.53803104366419,0.000175069482869223,0.00402659810599212,"ENSG00000128829","EIF2AK4"
"ENSG00000140478",-3.52473332201909,0.12195101591991,-4.53815189987312,0.000175278567509075,0.00402754924691665,"ENSG00000140478","GOLGA6D"
"ENSG00000186971",-4.48016937144147,-5.90144054872424,-4.54017756599646,0.000175577013331524,0.00403054994657415,"ENSG00000186971","KRTAP13-4"
"ENSG00000229914",5.0600785806862,-4.05696296428282,4.54109828567401,0.00017640229658826,0.00403534984072628,"ENSG00000229914",NA
"ENSG00000080709",-1.55482432658379,3.73290245503912,-4.53427604228168,0.000176418703054126,0.00403534984072628,"ENSG00000080709","KCNN2"
"ENSG00000162598",-4.85182816398764,-4.1152596142831,-4.53974287974545,0.000176428435842493,0.00403534984072628,"ENSG00000162598","C1orf87"
"ENSG00000182022",1.64600811000093,4.0735206023882,4.53416621587946,0.000176458326368591,0.00403534984072628,"ENSG00000182022","CHST15"
"ENSG00000133454",3.72724682688904,0.799889521570503,4.52241023741857,0.000181156722724348,0.00413885368797056,"ENSG00000133454","MYO18B"
"ENSG00000187955",-1.72110981545076,3.33336664374092,-4.52007613697691,0.000181617750015413,0.00414544240814647,"ENSG00000187955","COL14A1"
"ENSG00000253771",2.12003919708127,0.836037563089755,4.51816903626069,0.000182328458936281,0.00415771220890596,"ENSG00000253771","TPTE2P1"
"ENSG00000112164",-1.8389672320748,2.34618491689633,-4.51494888962282,0.000183533284964526,0.00418121559636451,"ENSG00000112164","GLP1R"
"ENSG00000222014",4.40189550391911,-3.48743590414934,4.50846584720585,0.000187238006870764,0.00426157253173533,"ENSG00000222014","RAB6C"
"ENSG00000100121",3.93168989459698,-5.55377199814869,4.50028239297046,0.000189754723365166,0.00431476365288292,"ENSG00000100121","GGTLC2"
"ENSG00000162825",2.31950402123653,1.80169089448975,4.49421240802332,0.000191496176786465,0.00435024238126452,"ENSG00000162825","NBPF20"
"ENSG00000168000",1.40878516722593,5.09987673662956,4.48955887329364,0.000193327529760367,0.00438769437108311,"ENSG00000168000","BSCL2"
"ENSG00000137727",3.69256733931933,-0.712629205303542,4.48878671946091,0.000194048366920495,0.00439989554909812,"ENSG00000137727","ARHGAP20"
"ENSG00000164099",1.64119900654825,4.07262905120113,4.48100759973112,0.000196745104592763,0.00445453418983414,"ENSG00000164099","PRSS12"
"ENSG00000165757",-1.57847458846998,2.24458972432862,-4.48079929811923,0.000196829117750042,0.00445453418983414,"ENSG00000165757","JCAD"
"ENSG00000255552",3.73386349147311,-5.76522405818548,4.47619927743826,0.000199160225128352,0.00450304644612239,"ENSG00000255552","LY6G6E"
"ENSG00000168269",3.41041252955946,-6.36337634359604,4.45174898134413,0.000209159803671949,0.00472468975143071,"ENSG00000168269","FOXI1"
"ENSG00000206052",6.26254896223125,1.80199782312259,4.46561505769456,0.000210413994756352,0.00474855342301648,"ENSG00000206052","DOK6"
"ENSG00000186188",2.99399727720768,-2.7293009004945,4.44651973275102,0.000211243555091487,0.00476279835197821,"ENSG00000186188","FFAR4"
"ENSG00000119946",-2.01857549646225,1.11414800012175,-4.44098570965389,0.000213579609561356,0.00481095083000682,"ENSG00000119946","CNNM1"
"ENSG00000153162",-3.09502423289339,-0.427475910991723,-4.43710053227406,0.000215399199778176,0.00484496325063772,"ENSG00000153162","BMP6"
"ENSG00000177614",-1.57363115896155,4.59054457145727,-4.43664106162687,0.000215493118094332,0.00484496325063772,"ENSG00000177614","PGBD5"
"ENSG00000171621",1.72217116420746,3.30317429788498,4.43368901505602,0.000216803498009528,0.00486986491506528,"ENSG00000171621","SPSB1"
"ENSG00000060718",1.58815139615796,4.9789249650278,4.42263881841326,0.000221781126608056,0.0049770172075819,"ENSG00000060718","COL11A1"
